category,Price,Features,Name,ImgURL,ProductID
cameras,Unavailable,"18.0 Megapixel CMOS (APS-C) Sensor and DIGIC 4 Image Processor Offer High Image Quality and Speed
ISO 100-6400 (Expandable to 12800) For Shooting From Bright to Dim Light
EOS Movie Mode Has Manual Exposure, Expanded Recording Modes, and Improved Sound Quality
Enhanced 63-Zone, Dual-Layer Metering System and 9-point AF System
Quick Control Screen Button for Easy Access to Frequently Used Settings
Wide 3.0-inch (3:2 Aspect Ratio) Clear View LCD Monitor (1.04 Million Dots) for Improved Viewing",Canon EOS Rebel T2i 18 MP CMOS APS-C Sensor DIGIC 4 Image Processor Full-HD Movie Mode Digital SLR Camera and EF-S 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens,http://ecx.images-amazon.com/images/I/51j45J0EdcL._SY300_.jpg,B003MAKXMA
cameras,$546.24,"10.1-megapixel CCD captures enough detail for photo-quality poster-size prints
3.8x F2.0 ultra-wide-angle 24mm Leica DC Vario-Summicron lens
3.0-inch Intelligent LCD; Record HD videos in AVCHD Lite; Creative Movie mode
Venus Engine FHD image processor; hot shoe for easy accessorization
Capture images to SD/SDHC memory cards (not included)",Panasonic Lumix DMC-LX5 10.1 MP Digital Camera with 3.8x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black,http://ecx.images-amazon.com/images/I/41cGE7YRg3L._SX300_.jpg,B003WJR69E
cameras,$499.95,"10.1-megapixel CCD captures enough detail for photo-quality poster-size prints
3.8x F2.0 ultra-wide-angle 24mm Leica DC Vario-Summicron lens
3.0-inch Intelligent LCD; Record HD videos in AVCHD Lite; Creative Movie mode
Venus Engine FHD image processor; hot shoe for easy accessorization
Capture images to SD/SDHC memory cards (not included)",Panasonic Lumix DMC-LX5 10.1 MP Digital Camera with 3.8x Optical Image Stabilized Zoom and 3.0-Inch LCD - White,http://ecx.images-amazon.com/images/I/41rUMmUjZRL._SX300_.jpg,B003WJR69O
cameras,Unavailable,"10.0-megapixel sensor combined with the DIGIC 4 Image Processor creates Canon's HS System
Capture 720p HD video in stereo sound; play back on an HDTV via the HDMI output
f/2.0 lens for low light conditions or shallow depth-of-field; control ring for intuitive manual control
3.8x optical zoom; 28mm wide-angle lens; Canon's Hybrid IS to compensate for angular and shift camera shake
Capture images to SD/SDHC/SDXC memory cards (not included),Made in JAPAN",Canon PowerShot S95 10 MP Digital Camera with 3.8x Wide Angle Optical Image Stabilized Zoom and 3.0-Inch LCD,http://ecx.images-amazon.com/images/I/519z3AjKzHL._SY300_.jpg,B003ZSHNGS
cameras,$429.95,"14.2-megapixel DX-format CMOS image sensor; 3-inch monitor with One-Touch Live View shooting and movie capture
Includes 3x 18-55mm Zoom-NIKKOR VR Image Stabilization lens
Full 1080p HD Cinematic Video with full-time autofocus and sound
Easy-To-Use Nikon Guide Mode with intuitive controls and on-board assistance
Capture images to SD/SDHC/SDXC memory cards (not included)",Nikon D3100 14.2MP Digital SLR Camera with 18-55mm f/3.5-5.6 AF-S DX VR Nikkor Zoom Lens,http://ecx.images-amazon.com/images/I/51yomC0EodL._SX300_.jpg,B003ZYF3LO
cameras,"$1,199.00","18.0-megapixel CMOS sensor and DIGIC 4 Imaging Processor; ISO 100-6400 (expandable to 12800)
Includes 18-135mm f/3.5-5.6 IS UD standard zoom lens
Improved EOS HD Video mode with manual exposure control; Vari-angle 3.0-inch Clear View LCD monitor
5.3 fps continuous shooting; enhanced iFCL 63-zone, Dual-layer metering system
Compatibility with SD/SDHC/SDXC memory cards (not included)",Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens,http://ecx.images-amazon.com/images/I/5163UrUy7qL._SY300_.jpg,B0040JHVC2
cameras,$899.00,"18.0-megapixel CMOS sensor and DIGIC 4 Imaging Processor; ISO 100-6400 (expandable to 12800); Body only; lenses sold separately
Improved EOS HD Video mode with manual exposure control; Vari-angle 3.0-inch Clear View LCD monitor
5.3 fps continuous shooting; enhanced iFCL 63-zone, Dual-layer metering system
Compatibility with SD/SDHC/SDXC memory cards (not included)
Made in Japan",Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD (Body Only),http://ecx.images-amazon.com/images/I/41x470rUwQL._SX300_.jpg,B0040JHVCC
cameras,$899.95,"High Resolution 16.2 MP DX-format CMOS sensor
Body only; lenses sold separately
High Speed 6 frames per second continuous shooting up to 100 shots
Breathtaking Full 1080p HD Movies with Full Time Autofocus
Dynamic ISO range from 100 to 6400",Nikon D7000 Digital SLR (Body Only) (OLD MODEL),http://ecx.images-amazon.com/images/I/51x2%2BvRf-xL._SX300_.jpg,B0042X9LC4
cameras,$999.95,"High Resolution 16.2 MP DX-format CMOS sensor
High Speed 6 frames per second continuous shooting up to 100 shots
Breathtaking Full 1080p HD Movies with Full Time Autofocus
Dynamic ISO range from 100 to 6400
Ground-breaking 2,016-pixel RGB (3D Color Matrix) exposure sensor",Nikon D7000 16.2MP DX-Format CMOS Digital SLR with 18-105mm f/3.5-5.6 AF-S DX VR ED Nikkor Lens,http://ecx.images-amazon.com/images/I/41iji4-9UsL._SX300_.jpg,B0042X9LCO
cameras,$119.99,"Easily view & manage you camera from mydlink.com
Sleek and compact design that fits in the smallest corners of your home
Wireless connectivity Resolution:Up to 20 frames at 640x480, Up to 30 frames at 320x240,Up to 30 frames at 160x120 Lens-Focal length: 5.01 mm, F2.8Sensor-VGA 1/5 inch CMOS Sensor Minimum Illumination-1 Lux @ F2.8
Ready to use in 3 simple steps
Works with the mydlink iPhone app for on-the go viewing",D-Link DCS-930L mydlink-Enabled Wireless-N Network Camera,http://ecx.images-amazon.com/images/I/41aMMB8UpBL._SY300_.jpg,B00452V66G
cameras,"$1,299.00","18.0 Megapixel CMOS sensor and DIGIC 4 Imaging Processor for high image quality and speed.
ISO 100 - 6400 (expandable to 12800) for shooting from bright to dim light.
Improved EOS HD Video mode with manual exposure control, expanded recording, Movie Crop recording in 640 x 480, sound recording level adjustment and an external microphone IN terminal for access to improved sound quality.
Vari-angle 3.0-inch Clear View LCD monitor for shooting at low angles and 1,040,000-dot VGA with reflection reduction using multi coating and high-transparency materials for bright and clear viewing.
5.3 fps continuous shooting up to approx. 58 Large/JPEGs and 16 RAW.",Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and EF-S 18-200mm f/3.5-5.6 IS Standard Zoom Lens,http://ecx.images-amazon.com/images/I/41IH0TyYeOL._SX300_.jpg,B0049WJWJ0
cameras,Unavailable,"Waterproof up to 10 ft underwater
2.6 in. display and 12 megapixels
Equipped with Kodak's Smart Capture feature
Amazing HD quality pictures
One-button upload to e-mail, KODAK PULSE Display and other popular social networking sites",Kodak EasyShare Sport C123 12 MP Waterproof Digital Camera (Red),http://ecx.images-amazon.com/images/I/41NDyZagplL._SX300_.jpg,B004FLL5BS
cameras,$159.00,"Waterproof up to 10 ft underwater
2.4 in. 112K TFT color LCD display
Equipped with Kodak's Smart Capture feature
Amazing HD quality pictures
Lets you simultaneously share to multiple social networks, e-mail and PULSE Digital Frame",Kodak EasyShare Sport C123 12 MP Waterproof Digital Camera (Blue),http://ecx.images-amazon.com/images/I/41VWf0M1kvL._SX300_.jpg,B004FLL5C2
cameras,Unavailable,"Waterproof up to 10 ft underwater
2.6 in. display and 12 megapixels
Equipped with Kodak's Smart Capture feature
Amazing HD quality pictures
One-button upload to e-mail, KODAK PULSE Display and other popular social networking sites",Kodak EasyShare Sport C123 12 MP Waterproof Digital Camera (Gray),http://ecx.images-amazon.com/images/I/41Xaz5FHcaL._SX300_.jpg,B004FLL5CC
cameras,$299.00,"Canon's HS SYSTEM with a 12.1 MP CMOS and DIGIC 4 Image Processor improves shooting in low-light situations without need for flash
Full 1080p HD Video for exceptional quality with stereo sound, plus a dedicated movie button for easy access. .
Remember where you were and when your pictures were taken with a GPS tracker that records your location,
Powerful 14x Optical Zoom with Optical Image Stabilizer and a 28mm Wide-Angle lens.
Smart AUTO intelligently selects the proper settings for the camera based on 32 predefined shooting situations.
12.1 effective megapixels, 1/2.3-inch high-sensitivity CMOS; 14x optical zoom and 4x digital zoom
3.0 in. Pure Color System LCD display with wide angle viewing; GPS tracker to record locations
And a logger lets you view the locations on a map via Canon's software. Built-in flash; Full 1080p HD video with Dynamic IS
And lowers noise levels at higher ISO settings.
Built-in flash; Full 1080p HD video with Dynamic IS
Great overall zoom for a family vacation to your favorite tourist destination.
Optical Image Stabilizer; DIGIC 4 Image Processor
Smart AUTO (32 scenes); Movie Digest Mode; Toy Camera Effect; Monochrome; Face Detection; Red-eye Correction
USB 2.0 Hi-Speed; HDMI; SD card slot (card not included)
Zoom optically while shooting video and keep footage stabilized with Dynamic IS",Canon PowerShot SX230 HS 12.1 MP CMOS Digital Camera with 14x Image Stabilized Zoom 28mm Wide-Angle Lens and 1080p Full-HD Video (Blue),http://ecx.images-amazon.com/images/I/512WBwKfQXL._SY300_.jpg,B004J3V7MO
cameras,$599.00,"18.0 MP CMOS sensor and DIGIC 4 Image Processor for high image quality and speed
ISO 100 - 6400 for shooting from bright to dim light
Vari-angle 3.0-inch Clear View LCD monitor (3:2) for shooting at high or low angles and 1,040,000-dot VGA with reflection reduction
Video Snapshot features for enhanced video shooting options
Comes with camera body, EF-S 18-55mm f/3.5-5.6 IS Type II lens, eyecup, wide strap, USB cable, AV cable, battery, and charger",Canon EOS Rebel T3i 18 MP CMOS Digital SLR Camera and DIGIC 4 Imaging with EF-S 18-55mm f/3.5-5.6 IS Lens,http://ecx.images-amazon.com/images/I/51jGuISLz8L._SY300_.jpg,B004J3V90Y
cameras,$449.99,"Canon's HS SYSTEM with a 12.1 MP CMOS and DIGIC 4 Image Processor improves shooting in low-light situations without the need for a flash
Full 1080p HD Video for exceptional quality with stereo sound, plus a dedicated movie button for easy access.
Remember where you were and when your pictures were taken with a GPS tracker that records your location,
Powerful 14x Optical Zoom with Optical Image Stabilizer and a 28mm Wide-Angle lens.
Smart AUTO intelligently selects the proper settings for the camera based on 32 predefined shooting situations.
12.1 effective megapixels, 1/2.3-inch high-sensitivity CMOS; 14x optical zoom and 4x digital zoom
3.0 in pure Color System LCD display with wide angle viewing; Built-in flash; Full 1080p HD video with Dynamic IS
3.0 in. Pure Color System LCD display with wide angle viewing; GPS tracker to record locations and logger to view locations;
Logger to view locations; Built-in flash; Full 1080p HD video with Dynamic IS
Built-in flash; Full 1080p HD video with Dynamic IS. GPS tracker to record locations and logger to view locations
Great overall zoom for a family vacation to your favorite tourist destination.
Lowers noise levels at higher ISO settings. A logger lets you view the locations on a map via Canon's software.
Optical Image Stabilizer; DIGIC 4 Image Processor
Smart AUTO (32 scenes); Movie Digest Mode; Toy Camera Effect; Monochrome; Face Detection; Red-eye Correction
USB 2.0 Hi-Speed; HDMI; SD card slot (card not included)
Zoom optically while shooting video and keep footage stabilized with Dynamic IS.",Canon PowerShot SX230HS 12.1 MP Digital Camera with HS SYSTEM and DIGIC 4 Image Processor (red),http://ecx.images-amazon.com/images/I/5148z5W-ugL._SY300_.jpg,B004J3X5RE
cameras,$299.00,"Canon's HS SYSTEM with a 12.1 MP CMOS and DIGIC 4 Image Processor
Full 1080p HD Video for exceptional quality with stereo sound, plus a dedicated movie button for easy access
Remember where you were and when your pictures were taken with a GPS tracker that records your location, and a logger
Powerful 14x Optical Zoom with Optical Image Stabilizer and a 28mm Wide-Angle lens.
Smart AUTO intelligently selects the proper settings for the camera based on 32 predefined shooting situations
12.1 effective megapixels, 1/2.3-inch high-sensitivity CMOS; 14x optical zoom and 4x digital zoom",Canon PowerShot SX230 HS 12.1 MP CMOS Digital Camera with 14x Image Stabilized Zoom 28mm Wide-Angle Lens and 1080p Full-HD Video (Black),http://ecx.images-amazon.com/images/I/51oS1ByEwWL._SY300_.jpg,B004J3YCGM
cameras,Unavailable,"World's thinnest digital camera with a 24mm ultra Wide-Angle lens and 5x Optical Zoom and Optical Image Stabilizer.
Canon's HS SYSTEM with a 12.1 MP CMOS and DIGIC 4 Image Processor improves shooting in low-light situations without the need for a flash
Full 1080p HD Video for exceptional quality with stereo sound, plus a dedicated movie button for easy access.
Get high-speed shooting in a point-and-shoot camera: High-speed Burst Mode captures 8.0fps
Smart AUTO intelligently selects the proper settings for the camera based on 32 predefined shooting situations.
And lowers noise levels at higher ISO settings.
Super Slow Motion Movie records video at high speeds to allow slow motion playback.
Zoom optically while shooting video and keep footage stabilized with Dynamic IS.",Canon PowerShot ELPH 300 HS 12.1 MP CMOS Digital Camera with Full 1080p HD Video (Silver),http://ecx.images-amazon.com/images/I/51VHVAyAHfL._SY300_.jpg,B004J3ZV62
cameras,$229.00,"World's thinnest digital camera with a 24mm ultra Wide-Angle lens and 5x Optical Zoom and Optical Image Stabilizer.
Canon's HS SYSTEM with a 12.1 MP CMOS and DIGIC 4 Image Processor improves shooting in low-light situations without the need for a flash and
Full 1080p HD Video for exceptional quality with stereo sound, plus a dedicated movie button for easy access.
Get high-speed shooting in a point-and-shoot camera: High-speed Burst Mode captures 8.0fps and
Smart AUTO intelligently selects the proper settings for the camera based on 32 predefined shooting situations.
Super Slow Motion Movie records video at high speeds to allow slow motion playback.
Zoom optically while shooting video and keep footage stabilized with Dynamic IS.
Lowers noise levels at higher ISO settings.",Canon PowerShot ELPH 300 HS 12.1 MP CMOS Digital Camera with Full 1080p HD Video (Red),http://ecx.images-amazon.com/images/I/51JCfvvUK%2BL._SY300_.jpg,B004J3ZXGU
cameras,$229.00,"World's thinnest digital camera with a 24mm ultra Wide-Angle lens and 5x Optical Zoom and Optical Image Stabilizer.
Canon's HS SYSTEM with a 12.1 MP CMOS and DIGIC 4 Image Processor improves shooting in low-light situations without the need for a flash
Full 1080p HD Video for exceptional quality with stereo sound, plus a dedicated movie button for easy access.
Get high-speed shooting in a point-and-shoot camera: High-speed Burst Mode captures 8.0fps and
Smart AUTO intelligently selects the proper settings for the camera based on 32 predefined shooting situations.
Super Slow Motion Movie records video at high speeds to allow slow motion playback.
Zoom optically while shooting video and keep footage stabilized with Dynamic IS.
And lowers noise levels at higher ISO settings.",Canon PowerShot ELPH 300 HS 12.1 MP Digital Camera (Black),http://ecx.images-amazon.com/images/I/41w4PgIIWyL._SY300_.jpg,B004J41T7Q
cameras,Unavailable,"4 Active Outdoor Scene Modes: The DMC-TS3 has 4 active outdoor Scene Modes - Sports, Snow, Beach & Snorkeling and Underwater
LEICA DC Lens with Folded Optics Technology: The DMC-TS3 features a high-quality LEICA DC VARIO-ELMAR 28mm wide-angle lens with a 4.6x optical zoom
28mm Wide-angle Lens: The 28mm wide-angle lens lets you easily capture large groups of people indoors
Newly Developed 12.1-megapixel Hi-speed CCD: The newly developed 12.1-megapixel CCD with 2-channel signal output structure
Sonic Speed AF: The Sonic Speed AF system includes numerous re-engineering enhancements",Panasonic Lumix DMC-TS3 12.1 MP Rugged/Waterproof Digital Camera with 4.6x Wide Angle Optical Image Stabilized Zoom and 2.7-Inch LCD (Silver),http://ecx.images-amazon.com/images/I/41ys1-rLDoL._SX300_.jpg,B004KKZ0J2
